,mpid_hh,pid_hh,keroricego_hh,templecompany_hh,keroricecome_hh,lendmoney_hh,borrowmoney_hh,samecaste_hh,sameoccupation_hh
1257,1040,1079,0,0,0,0,0,1,1
1258,1040,1081,0,0,0,0,0,1,0
1259,1040,1083,0,0,0,0,0,1,1
1260,1040,1088,0,0,0,0,0,1,1
1261,1040,1089,0,0,0,0,0,1,1
1262,1040,1092,0,0,0,0,0,1,1
1263,1040,1094,0,0,0,0,0,1,1
1264,1040,1095,0,0,0,0,0,1,1
1265,1040,1097,0,0,0,0,0,1,1
1266,1040,1099,0,0,0,0,0,1,1
1267,1040,1103,0,0,0,0,0,1,1
1268,1040,1105,0,0,0,0,0,1,1
1269,1040,1106,0,0,0,0,0,1,1
1270,1040,1112,0,0,0,0,0,1,1
1271,1040,1115,0,0,0,0,0,1,1
1272,1040,1119,0,0,0,0,0,1,1
1273,1040,1122,0,0,0,0,0,1,1
1274,1040,1126,0,0,0,0,0,1,1
1275,1040,1128,0,0,0,0,0,1,0
1276,1040,1132,0,0,0,1,1,0,0
1277,1040,1133,0,0,0,0,0,1,1
1278,1040,1134,0,0,0,0,0,1,0
1279,1040,1136,0,0,0,0,0,1,1
1280,1040,1139,0,0,0,0,0,0,1
1281,1040,1140,0,0,0,0,0,1,0
1282,1040,1143,0,0,0,0,0,1,1
1283,1040,1146,0,0,0,0,0,0,0
1284,1040,1147,0,0,0,0,0,0,1
1285,1040,1148,0,0,0,0,0,0,1
1286,1040,1152,0,0,0,0,0,0,1
1287,1040,1155,0,0,0,0,0,1,1
1288,1040,1156,0,0,0,0,0,0,0
1289,1040,1158,0,0,0,0,0,1,1
1290,1040,1162,0,0,0,0,0,1,1
1291,1040,1163,0,0,0,0,0,1,1
1292,1040,1164,0,0,0,0,0,1,1
1293,1040,1165,0,0,0,0,0,1,1
1294,1040,1166,0,0,0,0,0,1,1
1295,1040,1169,0,0,0,0,0,1,1
1296,1040,1171,0,0,0,0,0,1,1
1297,1040,1172,0,0,0,0,0,1,1
1298,1040,1173,0,0,0,0,0,1,0
1299,1040,1174,0,0,0,0,0,0,1
1300,1040,77777,0,0,0,0,0,0,0
1301,1041,1002,0,0,0,0,0,1,1
1302,1041,1006,0,0,0,0,0,1,0
1303,1041,1007,0,0,0,0,0,1,0
1304,1041,1008,0,0,0,0,0,1,0
1305,1041,1013,0,0,0,0,0,0,0
1306,1041,1016,0,0,0,0,0,0,0
1307,1041,1020,0,0,0,0,0,1,0
1308,1041,1021,0,0,0,0,0,1,0
1309,1041,1024,0,0,0,0,0,1,0
1310,1041,1029,0,0,0,1,1,1,0
1311,1041,1031,0,0,0,0,0,1,0
1312,1041,1032,0,0,0,0,0,0,0
1313,1041,1033,0,0,0,0,0,0,0
1314,1041,1035,0,0,0,0,0,0,0
1315,1041,1037,0,0,0,0,0,0,0
1316,1041,1040,0,0,0,0,0,1,0
1317,1041,1041,0,1,0,0,0,1,0
1318,1041,1042,1,0,1,0,0,1,1
1319,1041,1043,1,0,0,0,0,1,1
1320,1041,1048,0,0,0,0,0,1,0
1321,1041,1049,0,0,0,1,1,1,0
1322,1041,1052,0,0,0,0,0,1,0
1323,1041,1053,0,0,0,0,0,1,0
1324,1041,1054,0,0,0,0,0,0,0
1325,1041,1058,0,0,0,0,0,1,0
1326,1041,1059,0,0,0,0,0,1,0
1327,1041,1062,0,0,0,0,0,1,0
1328,1041,1065,0,0,0,0,0,1,0
1329,1041,1067,0,0,0,0,0,1,0
1330,1041,1068,0,0,0,0,0,1,0
1331,1041,1071,0,0,0,0,0,1,0
1332,1041,1073,0,0,0,0,0,1,0
1333,1041,1074,0,0,0,0,0,1,0
1334,1041,1078,0,0,0,0,0,1,0
1335,1041,1079,0,0,0,0,0,1,0
1336,1041,1081,0,0,0,0,0,1,0
1337,1041,1083,0,0,0,0,0,1,0
1338,1041,1088,1,0,1,0,0,1,0
1339,1041,1089,0,0,0,0,0,1,0
1340,1041,1092,0,0,0,0,0,1,0
1341,1041,1094,0,0,0,0,0,1,0
1342,1041,1095,0,0,0,0,0,1,0
1343,1041,1097,0,0,0,0,0,1,0
1344,1041,1099,0,0,0,0,0,1,0
1345,1041,1103,0,0,0,0,0,1,0
1346,1041,1105,0,0,0,0,0,1,0
1347,1041,1106,0,0,0,0,0,1,0
1348,1041,1112,0,0,0,0,0,1,0
1349,1041,1115,0,0,0,0,0,1,0
1350,1041,1119,0,0,0,0,0,1,0
1351,1041,1122,0,0,0,0,0,1,0
1352,1041,1126,0,0,0,0,0,1,0
1353,1041,1128,0,0,0,0,0,1,0
1354,1041,1133,0,0,0,0,0,1,0
1355,1041,1134,0,0,0,0,0,1,0
1356,1041,1136,0,0,0,0,0,1,0
1357,1041,1139,0,0,0,0,0,0,0
1358,1041,1140,0,0,0,0,0,1,1
1359,1041,1143,0,0,0,0,0,1,0
1360,1041,1146,0,0,0,0,0,0,0
1361,1041,1147,0,0,0,0,0,0,0
1362,1041,1148,0,0,0,0,0,0,0
1363,1041,1152,0,0,0,0,0,0,0
1364,1041,1155,0,0,0,0,0,1,0
1365,1041,1156,0,0,0,0,0,0,0
1366,1041,1158,0,0,0,0,0,1,0
1367,1041,1162,0,0,0,0,0,1,0
1368,1041,1163,0,0,0,0,0,1,1
1369,1041,1164,0,0,0,0,0,1,0
1370,1041,1165,0,0,0,0,0,1,0
1371,1041,1166,0,0,0,0,0,1,0
1372,1041,1169,0,0,0,0,0,1,0
1373,1041,1171,0,0,0,0,0,1,0
1374,1041,1172,0,0,0,0,0,1,0
1375,1041,1173,0,0,0,0,0,1,0
1376,1041,1174,0,0,0,0,0,0,0
1377,1042,1001,0,0,0,0,1,0,0
1378,1042,1002,0,0,0,0,0,1,1
1379,1042,1006,0,0,0,0,0,1,0
1380,1042,1007,0,0,0,0,0,1,0
1381,1042,1008,0,0,0,0,0,1,0
1382,1042,1013,0,0,0,0,0,0,0
1383,1042,1016,0,0,0,0,0,0,0
1384,1042,1020,0,0,0,0,0,1,0
1385,1042,1021,0,0,0,0,0,1,0
1386,1042,1024,0,0,0,0,0,1,0
1387,1042,1029,0,0,0,0,0,1,0
1388,1042,1031,0,0,0,0,0,1,0
1389,1042,1032,0,0,0,0,0,0,0
1390,1042,1033,0,0,0,0,0,0,0
1391,1042,1035,0,0,0,0,0,0,0
1392,1042,1037,0,0,0,0,0,0,0
1393,1042,1040,0,0,0,0,0,1,0
1394,1042,1041,1,0,1,1,1,1,1
1395,1042,1042,0,1,0,0,0,1,1
1396,1042,1043,0,0,0,0,0,1,1
1397,1042,1048,0,0,0,0,0,1,0
1398,1042,1049,0,0,0,0,0,1,0
1399,1042,1052,0,0,0,0,1,1,0
1400,1042,1053,0,0,0,0,0,1,0
1401,1042,1054,0,0,0,0,0,0,0
1402,1042,1058,0,0,0,0,0,1,0
1403,1042,1059,0,0,0,0,0,1,0
1404,1042,1062,0,0,0,0,0,1,0
1405,1042,1065,0,0,0,0,0,1,0
1406,1042,1067,0,0,0,0,0,1,0
1407,1042,1068,0,0,0,0,0,1,0
1408,1042,1071,0,0,0,0,0,1,0
1409,1042,1073,0,0,0,0,0,1,0
1410,1042,1074,0,0,0,0,0,1,0
1411,1042,1078,0,0,0,0,0,1,0
1412,1042,1079,0,0,0,0,0,1,0
1413,1042,1081,0,0,0,0,0,1,0
1414,1042,1083,0,0,0,0,0,1,0
1415,1042,1088,0,0,0,0,0,1,0
1416,1042,1089,0,0,0,0,0,1,0
1417,1042,1092,0,0,0,0,0,1,0
1418,1042,1094,0,0,0,0,0,1,0
1419,1042,1095,0,0,0,0,0,1,0
1420,1042,1097,0,0,0,0,0,1,0
1421,1042,1099,0,0,0,0,0,1,0
1422,1042,1103,0,0,0,0,0,1,0
1423,1042,1105,0,0,0,0,0,1,0
1424,1042,1106,0,0,0,0,0,1,0
1425,1042,1112,0,0,0,0,0,1,0
1426,1042,1115,0,0,0,0,0,1,0
1427,1042,1119,0,0,0,0,0,1,0
1428,1042,1122,0,0,0,0,0,1,0
1429,1042,1126,0,0,0,0,0,1,0
1430,1042,1128,0,0,0,0,0,1,0
1431,1042,1133,0,0,0,0,0,1,0
1432,1042,1134,0,0,0,0,0,1,0
1433,1042,1136,0,0,0,0,0,1,0
1434,1042,1139,0,0,0,0,0,0,0
1435,1042,1140,0,0,0,0,0,1,1
1436,1042,1143,0,0,0,0,0,1,0
1437,1042,1146,0,0,0,0,0,0,0
1438,1042,1147,0,0,0,0,0,0,0
1439,1042,1148,0,0,0,0,0,0,0
1440,1042,1152,0,0,0,0,0,0,0
1441,1042,1155,0,0,0,0,0,1,0
1442,1042,1156,0,0,0,0,0,0,0
1443,1042,1158,0,0,0,0,0,1,0
1444,1042,1162,0,0,0,0,0,1,0
1445,1042,1163,0,0,0,0,0,1,1
1446,1042,1164,0,0,0,0,0,1,0
1447,1042,1165,0,0,0,0,0,1,0
1448,1042,1166,0,0,0,0,0,1,0
1449,1042,1169,0,0,0,0,0,1,0
1450,1042,1171,0,0,0,0,0,1,0
1451,1042,1172,0,0,0,0,0,1,0
1452,1042,1173,0,0,0,0,0,1,0
1453,1042,1174,0,0,0,0,0,0,0
1454,1043,1002,0,0,0,0,0,1,1
1455,1043,1006,0,0,0,0,0,1,0
1456,1043,1007,0,0,0,0,0,1,0
1457,1043,1008,0,0,0,0,0,1,0
1458,1043,1013,0,0,0,0,0,0,0
1459,1043,1016,0,0,0,0,0,0,0
1460,1043,1020,0,0,0,0,0,1,0
1461,1043,1021,0,0,0,0,0,1,0
1462,1043,1024,0,0,0,0,0,1,0
1463,1043,1026,0,0,0,0,0,0,0
1464,1043,1029,0,0,0,0,0,1,0
1465,1043,1031,0,0,0,0,0,1,0
1466,1043,1032,0,0,0,0,0,0,0
1467,1043,1033,0,0,0,0,0,0,0
1468,1043,1035,0,0,0,0,0,0,0
1469,1043,1037,0,0,0,0,0,0,0
1470,1043,1040,0,0,0,0,0,1,0
1471,1043,1041,0,0,0,1,0,1,1
1472,1043,1042,0,0,0,0,0,1,1
1473,1043,1043,0,0,0,0,0,1,0
1474,1043,1045,0,0,0,0,1,0,0
1475,1043,1048,0,0,0,0,0,1,0
1476,1043,1049,0,0,0,0,0,1,0
1477,1043,1052,0,0,0,0,0,1,0
1478,1043,1053,0,0,0,0,0,1,0
1479,1043,1054,0,0,0,0,0,0,0
1480,1043,1058,0,0,0,0,0,1,0
1481,1043,1059,0,0,0,0,0,1,0
1482,1043,1062,0,0,0,0,0,1,0
1483,1043,1065,0,0,0,0,0,1,0
1484,1043,1067,0,0,0,0,0,1,0
1485,1043,1068,0,0,0,0,0,1,0
1486,1043,1071,0,0,0,0,0,1,0
1487,1043,1073,0,0,0,0,0,1,0
1488,1043,1074,0,0,0,0,0,1,0
1489,1043,1078,0,0,0,0,0,1,0
1490,1043,1079,0,0,0,0,0,1,0
1491,1043,1081,0,0,0,0,0,1,0
1492,1043,1082,0,0,0,0,1,0,0
1493,1043,1083,0,0,0,0,0,1,0
1494,1043,1088,0,0,0,0,0,1,0
1495,1043,1089,0,0,0,0,0,1,0
1496,1043,1092,0,0,0,0,0,1,0
1497,1043,1094,0,0,0,0,0,1,0
1498,1043,1095,0,0,0,0,0,1,0
1499,1043,1097,0,0,0,0,0,1,0
1500,1043,1099,0,0,0,0,0,1,0
1501,1043,1103,0,0,0,0,0,1,0
1502,1043,1105,0,0,0,0,0,1,0
1503,1043,1106,0,0,0,0,0,1,0
1504,1043,1112,0,0,0,0,0,1,0
1505,1043,1115,0,0,0,0,0,1,0
1506,1043,1119,0,0,0,0,0,1,0
1507,1043,1122,0,0,0,0,0,1,0
1508,1043,1126,0,0,0,0,0,1,0
1509,1043,1128,0,0,0,0,0,1,0
1510,1043,1133,0,0,0,0,0,1,0
1511,1043,1134,0,0,0,0,0,1,0
1512,1043,1136,0,0,0,0,0,1,0
1513,1043,1139,0,0,0,0,0,0,0
1514,1043,1140,0,0,0,0,0,1,1
1515,1043,1143,0,0,0,0,0,1,0
1516,1043,1146,0,0,0,0,0,0,0
1517,1043,1147,0,0,0,0,0,0,0
1518,1043,1148,0,0,0,0,0,0,0
1519,1043,1152,0,0,0,0,0,0,0
1520,1043,1155,0,0,0,0,0,1,0
1521,1043,1156,0,0,0,0,0,0,0
1522,1043,1158,0,0,0,0,0,1,0
1523,1043,1162,0,0,0,0,0,1,0
1524,1043,1163,0,0,0,0,0,1,1
1525,1043,1164,0,0,0,0,0,1,0
1526,1043,1165,0,0,0,0,0,1,0
1527,1043,1166,0,0,0,0,0,1,0
1528,1043,1169,0,0,0,0,0,1,0
1529,1043,1171,0,0,0,0,0,1,0
1530,1043,1172,0,0,0,0,0,1,0
1531,1043,1173,0,0,0,0,0,1,0
1532,1043,1174,0,0,0,0,0,0,0
1533,1043,77777,1,0,1,1,0,0,0
1534,1048,1002,0,0,0,0,0,1,0
1535,1048,1006,0,0,0,0,0,1,1
1536,1048,1007,0,0,0,0,0,1,1
1537,1048,1008,0,0,0,0,0,1,1
1538,1048,1013,0,0,0,0,0,0,1
1539,1048,1016,0,0,0,0,0,0,1
1540,1048,1019,0,0,0,0,0,0,0
1541,1048,1020,0,0,0,0,0,1,1
1542,1048,1021,0,0,0,1,1,1,1
1543,1048,1024,0,0,0,0,0,1,0
1544,1048,1029,0,0,0,0,0,1,1
1545,1048,1031,0,0,0,0,0,1,1
1546,1048,1032,0,0,0,0,0,0,1
1547,1048,1033,0,0,0,0,0,0,1
1548,1048,1035,0,0,0,0,0,0,1
1549,1048,1037,0,0,0,0,0,0,1
1550,1048,1040,0,0,0,0,0,1,1
1551,1048,1041,0,0,0,0,0,1,0
1552,1048,1042,0,0,0,0,0,1,0
1553,1048,1043,0,0,0,0,0,1,0
1554,1048,1048,0,1,0,0,0,1,0
1555,1048,1049,1,0,1,1,1,1,1
1556,1048,1050,1,0,1,0,0,0,0
1557,1048,1052,0,0,0,0,0,1,1
1558,1048,1053,0,0,0,0,0,1,0
1559,1048,1054,0,0,0,0,0,0,0
1560,1048,1058,0,0,0,0,0,1,0
1561,1048,1059,0,0,0,0,0,1,1
1562,1048,1062,0,0,0,0,0,1,1
1563,1048,1065,0,0,0,0,1,1,1
1564,1048,1067,0,0,0,0,0,1,0
1565,1048,1068,0,0,0,0,0,1,1
1566,1048,1071,0,0,0,0,0,1,1
1567,1048,1073,0,0,0,0,0,1,1
1568,1048,1074,0,0,0,0,0,1,0
1569,1048,1078,0,0,0,0,0,1,1
1570,1048,1079,0,0,0,0,0,1,1
1571,1048,1081,0,0,0,0,0,1,0
1572,1048,1083,0,0,0,0,0,1,1
1573,1048,1088,0,0,0,0,0,1,1
1574,1048,1089,0,0,0,0,0,1,1
1575,1048,1092,0,0,0,0,0,1,1
1576,1048,1094,0,0,0,0,0,1,1
1577,1048,1095,0,0,0,0,0,1,1
1578,1048,1097,0,0,0,0,0,1,1
1579,1048,1099,0,0,0,0,0,1,1
1580,1048,1103,0,0,0,0,0,1,1
1581,1048,1105,0,0,0,0,0,1,1
1582,1048,1106,0,0,0,0,0,1,1
1583,1048,1112,0,0,0,0,0,1,1
1584,1048,1115,0,0,0,0,0,1,1
1585,1048,1119,0,0,0,0,0,1,1
1586,1048,1122,0,0,0,0,0,1,1
1587,1048,1126,0,0,0,0,0,1,1
1588,1048,1128,0,0,0,0,0,1,0
1589,1048,1133,0,0,0,0,0,1,1
1590,1048,1134,0,0,0,0,0,1,0
1591,1048,1136,0,0,0,0,0,1,1
1592,1048,1139,0,0,0,0,0,0,1
1593,1048,1140,0,0,0,0,0,1,0
1594,1048,1143,0,0,0,0,0,1,1
1595,1048,1146,0,0,0,0,0,0,0
1596,1048,1147,0,0,0,0,0,0,1
1597,1048,1148,0,0,0,0,0,0,1
1598,1048,1152,0,0,0,0,0,0,1
1599,1048,1155,0,0,0,0,1,1,1
1600,1048,1156,0,0,0,0,0,0,0
1601,1048,1158,0,0,0,0,0,1,1
1602,1048,1162,0,0,0,0,0,1,1
1603,1048,1163,0,0,0,0,0,1,1
1604,1048,1164,0,0,0,0,0,1,1
1605,1048,1165,0,0,0,0,0,1,1
1606,1048,1166,0,0,0,0,0,1,1
1607,1048,1169,0,0,0,1,0,1,1
1608,1048,1171,0,0,0,0,0,1,1
1609,1048,1172,0,0,0,0,0,1,1
1610,1048,1173,0,0,0,0,0,1,0
1611,1048,1174,0,0,0,0,0,0,1
1612,1049,1002,0,0,0,0,0,1,0
1613,1049,1006,0,0,0,0,0,1,1
1614,1049,1007,0,0,0,0,0,1,1
1615,1049,1008,0,0,0,0,0,1,1
1616,1049,1013,0,0,0,0,0,0,1
1617,1049,1016,0,0,0,0,0,0,1
1618,1049,1020,0,0,0,0,0,1,1
1619,1049,1021,0,0,0,0,0,1,1
1620,1049,1024,0,0,0,0,0,1,0
1621,1049,1029,0,0,0,0,0,1,1
1622,1049,1031,0,0,0,0,0,1,1
1623,1049,1032,0,0,0,0,0,0,1
1624,1049,1033,0,0,0,0,0,0,1
1625,1049,1035,0,0,0,0,0,0,1
1626,1049,1037,0,0,0,0,0,0,1
1627,1049,1040,0,0,0,0,0,1,1
1628,1049,1041,0,0,0,0,0,1,0
1629,1049,1042,0,0,0,0,0,1,0
1630,1049,1043,0,0,0,0,0,1,0
1631,1049,1048,1,0,1,1,1,1,1
1632,1049,1049,0,0,0,0,0,1,0
1633,1049,1050,0,0,0,0,0,0,0
1634,1049,1052,0,0,0,0,0,1,1
1635,1049,1053,0,0,0,0,0,1,0
1636,1049,1054,0,0,0,0,0,0,0
1637,1049,1058,0,0,0,0,0,1,0
1638,1049,1059,0,0,0,0,0,1,1
1639,1049,1062,0,0,0,0,0,1,1
1640,1049,1065,0,0,0,0,0,1,1
1641,1049,1067,0,0,0,0,0,1,0
1642,1049,1068,0,0,0,0,0,1,1
1643,1049,1071,0,0,0,0,0,1,1
1644,1049,1073,0,0,0,0,0,1,1
1645,1049,1074,0,0,0,0,0,1,0
1646,1049,1078,0,0,0,0,0,1,1
1647,1049,1079,0,0,0,0,0,1,1
1648,1049,1081,0,0,0,0,0,1,0
1649,1049,1083,0,0,0,0,0,1,1
1650,1049,1088,0,0,0,0,0,1,1
1651,1049,1089,0,0,0,0,0,1,1
1652,1049,1092,0,0,0,0,0,1,1
1653,1049,1094,0,0,0,0,0,1,1
1654,1049,1095,0,0,0,0,0,1,1
1655,1049,1097,0,0,0,0,0,1,1
1656,1049,1098,0,0,0,0,0,0,0
1657,1049,1099,0,0,0,0,0,1,1
1658,1049,1103,0,0,0,0,0,1,1
1659,1049,1105,0,0,0,0,0,1,1
1660,1049,1106,0,0,0,0,0,1,1
1661,1049,1112,0,0,0,0,0,1,1
1662,1049,1115,0,0,0,0,0,1,1
1663,1049,1119,0,0,0,0,0,1,1
1664,1049,1122,0,0,0,0,0,1,1
1665,1049,1126,0,0,0,0,0,1,1
1666,1049,1128,0,0,0,0,0,1,0
1667,1049,1133,0,0,0,0,0,1,1
1668,1049,1134,0,0,0,0,0,1,0
1669,1049,1136,0,0,0,0,0,1,1
1670,1049,1139,0,0,0,0,0,0,1
1671,1049,1140,0,0,0,0,0,1,0
1672,1049,1143,0,0,0,0,0,1,1
1673,1049,1146,0,0,0,0,0,0,0
1674,1049,1147,0,0,0,0,0,0,1
1675,1049,1148,0,0,0,0,0,0,1
1676,1049,1152,0,0,0,0,0,0,1
1677,1049,1155,0,0,0,0,0,1,1
1678,1049,1156,0,0,0,0,0,0,0
1679,1049,1158,0,0,0,0,0,1,1
1680,1049,1162,0,0,0,0,0,1,1
1681,1049,1163,0,0,0,0,0,1,1
1682,1049,1164,0,0,0,0,0,1,1
1683,1049,1165,0,0,0,0,0,1,1
1684,1049,1166,0,0,0,0,0,1,1
1685,1049,1169,0,0,0,0,0,1,1
1686,1049,1171,0,0,0,0,0,1,1
1687,1049,1172,0,0,0,0,0,1,1
1688,1049,1173,0,0,0,0,0,1,0
1689,1049,1174,0,0,0,0,0,0,1
1690,1052,1002,0,0,0,0,0,1,0
1691,1052,1006,0,0,0,0,0,1,1
1692,1052,1007,0,0,0,0,0,1,1
1693,1052,1008,0,0,0,0,0,1,1
1694,1052,1013,0,0,0,0,0,0,1
1695,1052,1016,0,0,0,0,0,0,1
1696,1052,1020,0,0,0,0,0,1,1
1697,1052,1021,0,0,0,0,0,1,1
1698,1052,1024,0,0,0,0,0,1,0
1699,1052,1029,0,0,0,0,0,1,1
1700,1052,1031,0,0,0,0,0,1,1
1701,1052,1032,0,0,0,0,0,0,1
1702,1052,1033,0,0,0,0,0,0,1
1703,1052,1035,0,0,0,0,0,0,1
1704,1052,1037,0,0,0,0,0,0,1
1705,1052,1040,0,0,0,0,0,1,1
1706,1052,1041,0,0,0,0,0,1,0
1707,1052,1042,0,0,0,0,0,1,0
1708,1052,1043,0,0,0,0,0,1,0
1709,1052,1048,0,0,0,0,0,1,1
1710,1052,1049,0,0,0,0,0,1,1
1711,1052,1053,0,0,0,0,0,1,0
1712,1052,1054,0,0,0,0,0,0,0
1713,1052,1056,0,0,0,0,0,0,0
1714,1052,1058,0,0,0,0,0,1,0
1715,1052,1059,0,0,0,0,0,1,1
1716,1052,1062,0,0,0,0,0,1,1
1717,1052,1065,0,0,0,0,0,1,1
1718,1052,1067,0,0,0,0,0,1,0
1719,1052,1068,0,0,0,0,0,1,1
1720,1052,1071,0,0,0,0,0,1,1
1721,1052,1073,0,0,0,0,0,1,1
1722,1052,1074,0,0,0,0,0,1,0
1723,1052,1078,0,0,0,0,0,1,1
1724,1052,1079,0,0,0,0,0,1,1
1725,1052,1081,0,0,0,0,0,1,0
1726,1052,1083,0,0,0,0,0,1,1
1727,1052,1088,0,0,0,0,0,1,1
1728,1052,1089,0,0,0,0,0,1,1
1729,1052,1092,0,0,0,0,0,1,1
1730,1052,1094,0,0,0,0,0,1,1
1731,1052,1095,0,0,0,0,0,1,1
1732,1052,1097,0,0,0,0,0,1,1
1733,1052,1099,0,0,0,0,0,1,1
1734,1052,1103,0,0,0,0,0,1,1
1735,1052,1105,0,0,0,0,0,1,1
1736,1052,1106,0,0,0,0,0,1,1
1737,1052,1112,0,0,0,0,0,1,1
1738,1052,1115,0,0,0,0,0,1,1
1739,1052,1117,0,0,0,0,0,0,0
1740,1052,1119,0,0,0,0,0,1,1
1741,1052,1122,0,0,0,0,0,1,1
1742,1052,1126,0,0,0,0,0,1,1
1743,1052,1128,0,0,0,0,0,1,0
1744,1052,1133,0,0,0,0,0,1,1
1745,1052,1134,0,0,0,0,0,1,0
1746,1052,1136,0,0,0,0,0,1,1
1747,1052,1139,0,0,0,0,0,0,1
1748,1052,1140,0,0,0,0,0,1,0
1749,1052,1143,0,0,0,0,0,1,1
1750,1052,1146,0,0,0,0,0,0,0
1751,1052,1147,0,0,0,0,0,0,1
1752,1052,1148,0,0,0,0,0,0,1
1753,1052,1152,0,0,0,0,0,0,1
1754,1052,1155,0,0,0,0,0,1,1
1755,1052,1156,0,0,0,0,0,0,0
1756,1052,1158,0,0,0,0,0,1,1
1757,1052,1162,0,0,0,0,0,1,1
1758,1052,1163,0,0,0,0,0,1,1
1759,1052,1164,0,0,0,0,0,1,1
1760,1052,1165,0,0,0,0,0,1,1
1761,1052,1166,0,0,0,0,0,1,1
1762,1052,1169,0,0,0,0,0,1,1
1763,1052,1171,0,0,0,0,0,1,1
1764,1052,1172,0,0,0,0,0,1,1
1765,1052,1173,0,0,0,0,0,1,0
1766,1052,1174,0,0,0,0,0,0,1
1767,1052,77777,1,0,1,1,1,0,0
1768,1053,1002,0,0,0,0,0,1,0
1769,1053,1006,0,0,0,0,0,1,1
1770,1053,1007,0,0,0,0,0,1,0
1771,1053,1008,0,0,0,0,0,1,0
1772,1053,1013,0,0,0,0,0,0,0
1773,1053,1014,0,0,0,0,0,0,0
1774,1053,1016,0,0,0,0,0,0,0
1775,1053,1020,0,0,0,0,0,1,0
1776,1053,1021,0,0,0,0,0,1,0
1777,1053,1024,0,0,0,0,0,1,0
1778,1053,1029,1,0,1,1,0,1,0
1779,1053,1031,0,0,0,0,0,1,0
1780,1053,1032,0,0,0,0,0,0,0
1781,1053,1033,0,0,0,0,0,0,0
1782,1053,1035,0,0,0,0,0,0,0
1783,1053,1037,0,0,0,0,0,0,0
1784,1053,1040,0,0,0,0,0,1,0
1785,1053,1041,0,0,0,0,0,1,0
1786,1053,1042,0,0,0,0,0,1,0
1787,1053,1043,0,0,0,0,0,1,0
1788,1053,1048,1,0,1,1,1,1,0
1789,1053,1049,0,0,0,1,1,1,0
1790,1053,1051,1,0,1,1,1,0,0
1791,1053,1052,1,0,1,1,1,1,0
1792,1053,1053,0,0,0,0,0,1,0
1793,1053,1054,0,0,0,0,0,0,0
1794,1053,1056,0,0,0,0,0,0,0
1795,1053,1058,0,0,0,0,0,1,0
1796,1053,1059,0,0,0,0,0,1,0
1797,1053,1062,0,0,0,0,0,1,0
1798,1053,1065,0,0,0,0,0,1,0
1799,1053,1067,0,0,0,0,0,1,0
1800,1053,1068,0,0,0,0,0,1,0
1801,1053,1071,0,0,0,0,0,1,0
1802,1053,1073,0,0,0,0,0,1,1
1803,1053,1074,0,0,0,0,0,1,0
1804,1053,1078,0,0,0,0,0,1,0
1805,1053,1079,0,0,0,0,0,1,0
1806,1053,1081,0,0,0,0,0,1,0
1807,1053,1083,0,0,0,0,0,1,0
1808,1053,1088,0,0,0,0,0,1,0
1809,1053,1089,0,0,0,0,0,1,0
1810,1053,1092,0,0,0,0,0,1,0
1811,1053,1094,0,0,0,0,0,1,0
1812,1053,1095,0,0,0,0,0,1,0
1813,1053,1097,0,0,0,0,0,1,0
1814,1053,1098,1,0,1,1,1,0,0
1815,1053,1099,0,0,0,0,0,1,0
1816,1053,1103,0,0,0,0,0,1,0
1817,1053,1105,0,0,0,0,0,1,0
1818,1053,1106,0,0,0,0,0,1,0
1819,1053,1112,0,0,0,0,0,1,0
1820,1053,1115,0,0,0,0,0,1,0
1821,1053,1119,0,0,0,0,1,1,0
1822,1053,1122,0,0,0,0,0,1,0
1823,1053,1126,0,0,0,0,0,1,0
1824,1053,1128,0,0,0,0,0,1,1
1825,1053,1133,0,0,0,0,0,1,0
1826,1053,1134,0,0,0,0,0,1,0
1827,1053,1136,0,0,0,0,0,1,0
1828,1053,1139,0,0,0,0,0,0,0
1829,1053,1140,0,0,0,0,0,1,0
1830,1053,1143,0,0,0,0,0,1,1
1831,1053,1146,0,0,0,0,0,0,1
1832,1053,1147,0,0,0,0,0,0,0
1833,1053,1148,0,0,0,0,0,0,0
1834,1053,1152,0,0,0,0,0,0,0
1835,1053,1155,0,0,0,0,0,1,0
1836,1053,1156,0,0,0,0,0,0,0
1837,1053,1158,0,0,0,0,0,1,1
1838,1053,1162,0,0,0,0,0,1,0
1839,1053,1163,0,0,0,0,0,1,0
1840,1053,1164,0,0,0,0,0,1,0
1841,1053,1165,0,0,0,0,0,1,0
1842,1053,1166,0,0,0,0,0,1,0
1843,1053,1169,0,0,0,0,0,1,0
1844,1053,1171,0,0,0,0,0,1,0
1845,1053,1172,0,0,0,0,0,1,0
1846,1053,1173,0,0,0,0,1,1,0
1847,1053,1174,0,0,0,0,0,0,0
1848,1053,77777,0,0,0,0,0,0,0
1849,1054,1002,0,0,0,0,0,0,0
1850,1054,1006,0,0,0,0,0,0,0
1851,1054,1007,0,0,0,0,0,0,0
1852,1054,1008,0,0,0,0,0,0,0
1853,1054,1013,0,0,0,0,0,0,0
1854,1054,1016,0,0,0,0,0,0,0
1855,1054,1020,0,0,0,0,0,0,0
1856,1054,1021,0,0,0,0,0,0,0
1857,1054,1024,0,0,0,0,0,0,0
1858,1054,1029,0,0,0,0,0,0,0
1859,1054,1031,0,0,0,0,0,0,0
1860,1054,1032,0,0,0,0,0,0,0
1861,1054,1033,0,0,0,0,0,0,0
